logFC	AveExpr	t	P.Value	adj.P.Val	B
MGP_DBA2J_G0017388	0.551823248333216	4.75928477811523	17.903326861585	7.3374003167062e-23	5.51686181459639e-21	41.736999318199
MGP_DBA2J_G0025085	-0.334564218820991	4.97043346606281	-17.9072749523958	7.27007396602677e-23	5.49858493690853e-21	41.7343369699408
MGP_DBA2J_G0018292	0.552282747035594	8.23114052513884	17.8920024338046	7.53405691875766e-23	5.63159739974038e-21	41.6788032550229
MGP_DBA2J_G0027648	-0.605293863760565	3.61775200964875	-17.8413518310264	8.48147968377066e-23	6.26648978716512e-21	41.6744966362487
MGP_DBA2J_G0029578	-0.967348275228926	2.68805216368948	-17.7989783644322	9.36680226649808e-23	6.8415123754502e-21	41.6428622789629
MGP_DBA2J_G0020439	-0.679060732574684	5.27543779539945	-17.855469651133	8.20582203980437e-23	6.0980707739988e-21	41.6023260057954
MGP_DBA2J_G0020213	-0.511535303176399	4.49589788787733	-17.8205068659811	8.90582530749025e-23	6.54219879772071e-21	41.5579162888334
MGP_DBA2J_G0023331	0.751551550674813	3.62743142313839	17.7917351712035	9.5272979141786e-23	6.88010858412603e-21	41.5577110493727
MGP_DBA2J_G0026379	-0.604200644144737	3.74347927197007	-17.7748029356899	9.91349394445843e-23	7.11877975270043e-21	41.5074013241156
MGP_DBA2J_G0033131	-1.3606519404443	0.638794334237599	-17.7696489109424	1.00341837497585e-22	7.16519199382196e-21	41.402331541438
MGP_DBA2J_G0022040	2.87245708488382	-1.50669189258402	18.4461760728117	2.09506441004328e-23	1.84683539925332e-21	41.3187138369391
MGP_DBA2J_G0034578	2.48955148035311	3.67298233008762	17.6781995151387	1.24427691254901e-22	8.69090027114833e-21	41.3163577811214
MGP_DBA2J_G0027053	-0.905551811732506	2.68646061692609	-17.657864766752	1.30539501767035e-22	9.06823864992525e-21	41.3104309254346
MGP_DBA2J_G0030702	0.562158890183688	7.91987407610312	17.7208517132732	1.12536727285592e-22	7.99135804535797e-21	41.2698746387353
MGP_DBA2J_G0017922	0.376335754058743	6.89245637686493	17.7133023391527	1.14553872123828e-22	8.08965521263405e-21	41.2427856541566
MGP_DBA2J_G0029365	-0.595283126659459	4.09212236579773	-17.6489567516391	1.3331231740668e-22	9.16127979081819e-21	41.1814174884329
MGP_DBA2J_G0020722	0.444009696732588	5.76320534708701	17.6794542457908	1.24060248955006e-22	8.69090027114833e-21	41.1687035625756
MGP_DBA2J_G0003182	-2.0542346778975	-1.10408769509915	-18.1273699895178	4.35910975281422e-23	3.46075409071251e-21	41.1682559447574
MGP_DBA2J_G0016300	-0.888552468436299	4.0428074288515	-17.6238447741841	1.41456097136341e-22	9.61750975317398e-21	41.1293156538686
MGP_DBA2J_G0026358	-0.422734895122433	6.3314686693585	-17.6535750726913	1.31867360059176e-22	9.11096538527777e-21	41.1011629116418
MGP_DBA2J_G0030285	1.67439682203595	0.992010643798661	17.6004490251355	1.49498743417097e-22	1.01105446473933e-20	41.097026716202
MGP_DBA2J_G0025259	0.558080659617242	3.40888875907425	17.5882455349574	1.53877049255552e-22	1.02976777151019e-20	41.0921635957213
MGP_DBA2J_G0020140	1.12986450063725	0.938528706865783	17.5859368586158	1.54719912437557e-22	1.03001558373794e-20	41.0908149139014
MGP_DBA2J_G0023364	0.34572969212165	6.00977874056219	17.6466199087897	1.34049586751425e-22	9.16268351795036e-21	41.0865899767547
MGP_DBA2J_G0004014	1.33950475130118	-0.40054542203628	17.7924626788436	9.511052033271e-23	6.88010858412603e-21	41.0274017257537
MGP_DBA2J_G0030840	-0.532448622256522	3.35658421644669	-17.5205087928884	1.80665315225274e-22	1.17819594857625e-20	40.935681801186
MGP_DBA2J_G0024979	-0.752292664972079	6.42123521386186	-17.5749665201481	1.58789692487207e-22	1.05163204630647e-20	40.913986252581
MGP_DBA2J_G0032947	-0.419206205630899	5.05574886059474	-17.5600670607478	1.64492215929532e-22	1.08378324949035e-20	40.9071484290319
MGP_DBA2J_G0031638	0.626167599432104	4.16823350379748	17.5342098470954	1.74888170314927e-22	1.14636953485405e-20	40.9017690575151
MGP_DBA2J_G0021416	-0.88156821660886	2.28741687878511	-17.4772530469989	2.00211359602837e-22	1.29247555476943e-20	40.9010931361658
MGP_DBA2J_G0026004	0.466756794962293	4.29238301348975	17.5054795651451	1.87226241074502e-22	1.21478467686004e-20	40.8225528477352
MGP_DBA2J_G0019033	0.452699341965692	3.61015533867583	17.4609769958316	2.08111863971329e-22	1.33672655541785e-20	40.7709492810588
